sample,rtt_us
1509,79921.400
1510,74789.600
1511,71121.400
1512,74837.000
1513,77959.400
1514,73754.400
1515,75928.100
1516,78960.300
1517,73844.400
1518,75061.900
1519,78550.500
1520,76377.600
1521,71361.100
1522,75842.600
1523,74686.100
1524,76040.000
1525,78435.300
1526,73222.300
1527,76608.100
1528,77033.800
1529,74547.700
1530,76565.900
1531,76492.200
1532,76587.000
1533,75782.000
1534,77795.100
1535,75053.500
1536,73438.000
1537,73755.100
1538,77911.400
1539,74691.000
1540,75303.900
1541,75737.100
1542,75347.100
1543,76825.500
1544,76298.300
1545,75472.300
1546,75853.000
1547,75299.200
1548,75798.400
1549,77003.800
1550,75536.100
1551,78599.900
1552,73730.900
1553,73973.200
1554,76625.600
1555,77667.200
1556,77732.200
1557,74124.600
1558,75362.300
1559,81164.800
1560,70509.500
1561,76445.600
1562,75404.500
1563,75356.600
1564,74801.600
1565,76304.800
1566,75949.000
1567,75109.700
1568,75109.400
1569,76227.700
1570,74502.600
1571,74914.700
1572,78453.100
1573,74700.300
1574,75208.800
1575,74989.800
1576,76556.400
1577,75249.100
1578,81173.300
1579,70702.900
1580,76167.300
1581,73436.200
1582,76461.800
1583,76196.300
1584,78641.200
1585,72658.000
1586,77041.600
1587,74863.100
1588,75647.800
1589,77913.200
1590,74482.700
1591,73905.100
1592,75672.300
1593,76318.800
1594,74257.900
1595,78838.600
1596,73488.500
1597,74987.600
1598,76504.600
1599,75791.300
1600,75932.800
1601,78167.600
1602,74582.000
1603,77169.600
1604,76230.500
1605,84206.800
1606,66719.900
1607,75538.100
1608,77386.400
1609,74571.100
1610,77386.900
1611,74689.500
1612,75868.100
1613,76123.700
1614,75597.300
1615,77091.400
1616,75841.800
1617,75255.200
1618,76372.200
1619,76943.100
1620,75881.700
1621,75340.400
1622,75508.300
1623,77387.100
1624,73698.900
1625,74427.800
1626,76253.300
1627,77079.200
1628,75331.200
1629,75264.000
1630,75826.200
1631,75010.100
1632,79918.500
1633,70629.000
1634,77800.900
1635,72308.700
1636,75625.400
1637,77735.500
1638,76513.400
1639,75273.800
1640,74186.600
1641,76436.600
1642,74651.000
1643,76306.500
1644,74584.700
1645,254836.500
1646,66005.300
1647,74818.900
1648,79716.700
1649,72207.800
1650,77756.600
1651,72870.500
1652,75875.300
1653,76491.300
1654,76524.200
1655,75794.900
1656,75375.800
1657,77389.600
1658,75155.200
1659,75831.100
1660,84500.100
1661,68542.100
1662,76858.400
1663,77046.500
1664,73397.300
1665,78362.300
1666,73857.700
1667,77372.500
1668,76074.700
1669,77468.500
1670,75849.400
1671,75579.100
1672,74890.900
1673,78366.700
1674,74118.600
1675,77230.100
1676,76503.200
1677,74609.200
1678,77622.300
1679,73667.600
1680,76381.900
1681,75725.100
1682,74935.600
1683,75980.500
1684,75909.700
1685,75665.300
1686,75626.700
1687,76004.900
1688,75411.100
1689,75509.500
1690,77057.400
1691,74283.100
1692,78168.100
1693,73891.100
1694,78675.700
1695,70755.300
1696,76629.300
1697,74707.800
1698,76047.700
1699,75540.400
1700,75956.100
1701,76486.300
1702,74821.900
1703,76307.500
1704,74252.700
1705,75842.300
1706,75435.500
1707,75050.600
1708,76741.600
1709,75457.100
1710,76265.500
1711,76505.900
1712,74278.200
1713,76793.300
1714,75347.200
1715,78908.400
1716,72622.900
1717,75264.600
1718,83533.500
1719,69483.000
1720,75046.600
1721,75413.000
1722,76120.300
1723,74316.900
1724,78156.100
1725,74242.100
1726,78491.700
1727,74465.000
1728,75640.700
1729,77883.200
1730,74164.500
1731,76009.100
1732,77026.200
1733,74604.200
1734,75483.900
1735,75532.100
1736,74284.100
1737,75038.100
1738,77198.800
1739,74063.600
1740,75242.300
1741,77413.800
1742,76850.900
1743,78033.000
1744,72146.200
1745,76245.300
1746,78906.300
1747,72604.300
1748,74384.100
1749,76640.100
1750,74538.100
1751,75116.500
1752,76901.500
1753,75662.700
1754,75355.500
1755,74680.600
1756,75451.000
1757,79096.500
1758,72744.800
1759,75927.800
1760,75663.400
1761,76266.300
1762,76796.700
1763,77396.500
1764,72852.000
1765,76756.100
1766,73772.200
1767,76854.900
1768,75780.400
1769,78566.600
1770,73482.100
1771,75721.800
1772,74950.700
1773,76682.400
1774,75071.000
1775,75325.400
1776,76746.200
1777,73535.300
1778,77762.800
1779,75569.500
1780,75637.300
1781,74259.800
1782,78222.300
1783,74206.900
1784,76412.100
1785,77278.000
1786,75620.000
1787,74468.600
1788,74042.900
1789,76129.500
1790,77434.200
1791,75101.700
1792,77939.100
1793,74015.200
1794,74684.600
1795,76263.900
1796,76509.700
1797,74989.600
1798,77071.700
1799,74755.400
1800,76293.600
1801,76543.500
1802,77515.000
1803,74320.600
1804,75844.200
1805,74520.400
1806,77138.100
1807,74513.000
1808,74445.100
1809,76841.700
1810,75724.000
1811,77431.000
1812,77718.700
1813,75208.500
1814,74790.300
1815,75526.100
1816,73929.700
1817,76828.000
1818,75367.700
1819,74551.200
1820,74920.700
1821,75970.000
1822,77115.400
1823,74938.400
1824,75950.600
1825,75861.300
1826,73609.600
1827,75644.000
1828,76149.800
1829,75593.600
1830,72900.700
1831,77790.900
1832,77516.500
1833,73397.800
1834,77613.300
1835,74793.400
1836,76286.600
1837,73315.200
1838,79228.800
1839,75022.900
1840,73392.500
1841,77755.700
1842,73615.100
1843,76670.300
1844,76351.700
1845,74747.000
1846,76255.900
1847,74836.800
1848,77113.500
1849,73270.500
1850,81935.400
1851,69419.000
1852,76491.000
1853,77970.800
1854,74722.200
1855,79530.200
1856,71418.800
1857,72784.200
1858,75167.600
1859,74924.600
1860,78198.400
1861,77821.200
1862,72858.800
1863,74912.400
1864,75774.000
1865,76332.300
1866,76357.500
1867,75546.100
1868,74746.100
