sample,rtt_us
1870,3950.100
1871,9365.600
1872,5667.400
1873,8795.200
1874,17234.700
1875,6232.200
1876,10838.300
1877,7595.000
1878,7903.900
1879,4916.400
1880,205387.400
1881,7392.200
1882,13240.900
1883,6546.400
1884,7146.400
1885,14959.100
1886,6743.000
1887,8336.800
1888,18974.300
1889,10508.700
1890,28195.300
1891,4741.200
1892,3793.900
1893,10646.900
1894,11454.500
1895,6342.700
1896,7100.400
1897,8307.500
1898,13355.000
1899,7259.400
1900,9268.200
1901,14173.600
1902,5162.200
1903,14737.000
1904,7469.000
1905,7881.800
1906,4868.700
1907,3707.700
1908,20258.600
1909,4806.800
1910,6694.900
1911,7885.800
1912,13460.600
1913,11146.700
1914,8547.400
1915,10894.000
1916,33517.000
1917,15274.100
1918,10864.400
1919,17485.200
1920,6587.000
1921,13550.400
1922,5609.300
1923,6358.300
1924,7345.400
1925,27225.500
1926,8783.800
1927,22978.800
1928,9798.500
1929,5373.400
1930,162396.700
1931,6785.600
1932,7334.900
1933,23615.600
1934,11319.300
1935,14394.600
1936,14337.800
1937,5164.200
1938,13032.600
1939,15258.500
1940,11489.900
1941,6297.300
1942,9860.600
1943,11103.400
1944,5481.000
1945,18402.900
1946,18815.300
1947,35184.500
1948,4441.200
1949,13372.300
1950,4788.700
1951,8668.600
1952,7529.700
1953,11551.100
1954,6979.900
1955,8354.600
1956,8643.100
1957,5166.000
1958,10263.700
1959,8059.000
1960,44652.100
1961,7379.700
1962,8855.600
1963,10507.000
1964,11506.400
1965,10214.800
1966,9570.700
1967,4529.100
1968,8990.700
1969,6568.200
1970,5401.000
1971,35630.300
1972,10923.800
1973,4163.100
1974,26907.100
1975,13941.300
1976,17615.700
1977,13689.700
1978,22168.900
1979,31062.100
1980,33108.100
1981,14009.800
1982,20670.400
1983,11027.400
1984,4861.800
1985,6989.500
1986,7128.200
1987,4629.200
1988,14017.100
1989,38556.500
1990,6317.600
1991,17106.600
1992,12602.900
1993,10512.900
1994,7106.900
1995,11599.100
1996,4360.400
1997,3605.100
1998,5737.100
1999,12113.300
